track_id,name,album,artist,release_date,length,popularity_x,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,genres,followers,popularity_y
18Vds2ehiWC09W390vcptq,Earth,Plutón,Nacho Maldonado,2009-08-20,382066,38,0.704,0.348,0.716,0.623,0.125,-10.608,0.0613,80.767,4,[],1111,32
6VNWwYYl9jCCIZD224ALSD,Yoruba,Yoruba,Yamil,2022-11-11,427627,37,0.785,0.226,0.692,0.928,0.107,-10.053,0.0409,117.996,4,"['ethnotronica', 'organic house']",5995,37
6SRlGCUUY8wcuHLyN37LsI,Hawa,Hawa,Elif (TR),2022-06-24,484959,31,0.804,0.00366,0.848,0.878,0.0631,-8.67,0.0522,119.001,4,[],5937,22
3Jo0xPnMgVcZtUayjUCHPP,Either Way,Either Way,Demeter,2022-08-16,222165,37,0.876,0.501,0.597,0.128,0.0943,-7.356,0.156,105.012,4,['g-house'],12744,45
5Vt5PmlQvb0U9HbEX0qYRi,Love And Hate,Love And Hate,Bedouin,2023-04-21,267004,45,0.713,0.000405,0.629,0.401,0.0804,-8.004,0.0333,121.975,4,"['arab electronic', 'organic electronic', 'organic house']",87541,45
2LtHjNilulmSaeuHcn5ki8,Ramona,Beings of Light,Fort Romeau,2022-02-11,423837,29,0.751,0.00432,0.519,0.909,0.0935,-10.465,0.0671,125.001,4,"['electronica', 'float house', 'future garage', 'microhouse']",37955,36
2nGUtXnI8mQaeBVa38CY57,Beduin Ride,Beduin Ride,Meskalino,2022-08-11,354098,34,0.705,0.00921,0.684,0.813,0.0954,-10.655,0.0632,121.999,4,[],144,16
4Bl14xQWo7Q6jagOcPZ5mI,Alkebulan - David Mayer Remix,Alkebulan Remix,ANT LaROCK,2021-04-02,470243,39,0.763,0.0127,0.598,0.412,0.124,-11.096,0.0679,123.007,4,[],1126,23
3RMeetVInlc8rcg5m5j8PZ,Boho,Boho,Slow Nomaden,2023-04-21,293000,42,0.741,0.00479,0.509,0.452,0.0635,-10.998,0.0351,105.007,4,"['ethnotronica', 'organic house']",6415,36
4PixJeTcnC98CsW9oHP1sh,Amida,Amida,Anatolian Sessions,2023-01-27,448072,37,0.737,0.00313,0.745,0.759,0.0572,-9.182,0.0441,119.983,4,"['ethnotronica', 'organic electronic']",28685,42
4dsZt7bgIe1kVltGhbXP5D,Amanecer,Amanecer,Yamil,2023-01-13,456745,35,0.799,0.000339,0.909,0.848,0.0955,-6.374,0.0405,117.997,4,"['ethnotronica', 'organic house']",5995,37
1QzQoGpQvA4MhITv49Cblr,The Forgotten Ones,The Forgotten Ones,Made By Pete,2022-06-17,421183,30,0.618,0.00112,0.472,0.848,0.0869,-8.822,0.163,122.027,4,[],5685,39
7IUtGRb3rAqJjfimCMs4FQ,Sand,Sand,Lstn,2023-02-10,187118,42,0.797,0.00064,0.838,0.789,0.0621,-7.014,0.0376,118.003,4,['chill beats'],28444,52
3iFgl9ELhY8UpamuTgpSxp,Heinz,Heinz,Geju,2023-01-27,394738,32,0.873,0.378,0.661,0.839,0.0998,-14.391,0.149,106.99,4,"['ethnotronica', 'organic electronic']",33450,36
2WId1YWr5MC60ShUrE5dzl,Neko (feat Kotoe),Neko Ep,Jacob Groening,2022-10-28,273523,40,0.78,0.00157,0.608,0.892,0.0795,-11.88,0.042,116.001,4,"['organic electronic', 'organic house']",19097,37
4fa6c1O01U9UEodp1Bj22A,Chaghaf,Chaghaf,Jad Halal,2023-03-24,427000,42,0.64,0.0207,0.889,0.854,0.116,-7.821,0.0345,120.02,4,['arab electronic'],7546,37
3sCP83a6wTssdsQmNhQGt4,Gandalf & Hobbits,Gandalf & Hobbits,Talemates,2022-01-20,496721,33,0.778,0.0131,0.672,0.87,0.0614,-8.176,0.054,121.999,4,[],336,18
4z7tWC9yzgcCD23hY8uQaV,Izvor,Izvor,Tebra,2022-06-10,400000,41,0.736,0.121,0.842,0.919,0.104,-10.553,0.0479,119.985,4,"['ethnotronica', 'organic electronic', 'organic house']",11155,38
6slRjclAINlQeCkqjZkJQn,Novicani,Beli,Rialians on Earth,2020-07-24,367636,39,0.796,0.0101,0.41,0.858,0.112,-11.414,0.0569,109.999,4,['ethnotronica'],4294,35
0Wo0PUu0ALT89TWL2kTQzn,Ramirez,Ramirez,Lassjo,2022-04-15,304000,39,0.79,0.0919,0.587,0.871,0.07,-9.797,0.0462,105.005,4,[],283,33
5pRfsRKRDsAAkYvQ7262YH,Persian Nights,Persian Nights,Lstn,2023-01-13,198545,37,0.722,0.000554,0.817,0.797,0.299,-8.482,0.0438,109.994,4,['chill beats'],28444,52
1AgPHvd7o4fgPxy4lPQYm1,Latlal,Latlal,Fairplay,2022-08-12,357220,37,0.784,0.000725,0.839,0.878,0.137,-9.157,0.0441,119.999,4,[],749,28
5G4UC9fnqy2o50V4p2EuYZ,Bote Chin,Bote Chin,DJ Phellix,2023-01-26,425739,28,0.73,0.0197,0.599,0.183,0.0366,-11.28,0.12,115.012,4,['persian electronic'],3314,36
2e2eg2gqeutT0wmdNEAOsq,Citaro,Citaro,Qalander,2022-09-02,165176,35,0.693,0.0494,0.552,0.858,0.0801,-11.206,0.0323,113.353,5,[],1001,24
0KCXPIaGPL1du07EW1MPVU,Aguacero,Aguacero,Sebjak,2022-01-21,402545,45,0.805,0.00123,0.793,0.691,0.106,-9.344,0.0512,120.003,4,['progressive electro house'],17943,39
5JSUabPtk54dQu0Qa4P7TX,Ordu,Ordu,Rønhöff,2023-02-01,263717,33,0.716,0.0501,0.543,0.838,0.0955,-16.438,0.0421,116.994,4,[],399,29
22NQtvh5oakBDU6h3DKYdy,The Tale Of RAA,"Moodmusic 25 Years, Pt. III",Freestyle Man,2022-01-07,399367,29,0.652,0.0124,0.617,0.865,0.0899,-11.744,0.043,125.007,4,['german house'],1959,20
5pGuUCGpycumIFUa0vJQyC,Tembo,Humanidad,Pablo Fierro,2022-06-24,521547,39,0.796,0.162,0.824,0.707,0.11,-9.925,0.0505,123.99,4,"['afro house', 'deep deep house']",29834,44
3IORFEefvy2wyFtvih96Xd,Med Cezir,Med Cezir,Derun,2022-02-04,452357,33,0.78,0.0158,0.853,0.879,0.093,-6.511,0.0674,115.988,4,"['ethnotronica', 'organic electronic', 'organic house']",8726,35
5G15fXRiD0y7pgkoDRrkRV,In My Heart feat. Radwan Ghazi Moumneh - Khidja Remix,5 Years Compilation,Various Artists,2020-04-10,566000,35,0.683,0.0504,0.873,0.811,0.404,-12.456,0.0461,110.016,4,[],2261,17
5xVCf8z2hgLCa7Vmp7L9c7,Memphis,Memphis,Anton Ishutin,2022-11-11,417054,34,0.777,0.00171,0.689,0.873,0.0796,-9.558,0.0547,122.01,4,['groove room'],30809,42
6G6SAy7BwNGKttAFGjADmQ,Ciclos,Ciclos,Antaares,2022-08-12,396960,39,0.811,0.0168,0.627,0.86,0.105,-11.246,0.0479,108.003,4,"['ethnotronica', 'organic house']",3269,30
3sSaIdFrhLOjOy8XCuKMfE,Circadia,Circadia,Trippin Jaguar,2022-07-28,408400,48,0.851,0.462,0.375,0.913,0.124,-12.904,0.0854,100.012,4,['organic electronic'],19463,41
7p2HefMjnCywc3YuDaToJH,Behind The Wall,Behind The Wall,Monvol,2021-08-18,400148,36,0.826,0.0716,0.347,0.898,0.105,-14.38,0.116,118.009,4,[],1501,30
7tDbFscaADIXxZJKV3se7a,Meigallo (Matias Aguayo Remix),Meigallo (Matias Aguayo Remix),Baiuca,2022-03-30,326093,32,0.778,0.00117,0.581,0.693,0.132,-9.691,0.137,94.981,4,['galician rock'],53153,45
1Xs3LqFit5BSZPrGyxJBYw,Forlorn Hope,Forlorn Hope,Oceanvs Orientalis,2020-08-28,520042,41,0.757,0.0265,0.779,0.773,0.186,-10.27,0.0374,109.993,4,"['organic electronic', 'turkish electronic']",82184,45
5neaZwPu8aVigvIZ0kqt91,Ormila,Ormila,Majed Zane,2022-02-07,298867,43,0.726,0.274,0.68,0.819,0.126,-9.727,0.0379,105.998,4,[],902,24
6wYjMwScxU3eWFWLgo94Pd,I am I,I am I,Latteo,2021-03-09,404000,37,0.783,0.00659,0.501,0.85,0.102,-15.378,0.0431,120.0,4,[],907,30
6LUzj32ZNLC5Ogju5UfSEi,Hostile,Heritage,Habstrakt,2023-03-31,153847,48,0.85,0.00211,0.901,0.116,0.0401,-5.382,0.149,126.018,4,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
1IrTzpX4khWqGPdAyFBOqv,What You Got,What You Got,NITTI,2023-03-17,160000,51,0.715,0.000461,0.926,0.548,0.129,-3.185,0.0499,125.999,4,"['brostep', 'electro house', 'electronic trap']",77848,50
5OBxgQAkvL5INmylerFSWv,On & On,On & On,Saint Punk,2023-04-28,140196,43,0.795,0.0477,0.95,0.466,0.0998,-3.042,0.0924,126.932,4,"['dark clubbing', 'game mood']",20954,44
7zGeirMz27zkaybnOd3TUD,Night Rider,Night Rider,AC Slater,2023-04-21,215156,48,0.77,0.0304,0.969,0.00128,0.142,-5.04,0.0767,128.013,4,"['bass house', 'brostep', 'fidget house']",100062,50
7opSc1BeR7P8v0i3QYUi0W,Step Back,Step Back,Nostalgix,2023-04-28,173437,49,0.884,0.000683,0.807,0.201,0.111,-4.631,0.0984,127.959,4,['bassline'],13082,40
4o9qh1t4OlY0CiuTNwhMiG,Desire,Desire,Capozzi,2023-05-05,207619,38,0.78,0.00155,0.851,0.303,0.0872,-5.268,0.063,126.011,4,[],6380,32
2OcgucDdE5RffQXc5bLm1x,DOJA,DOJA,ero808,2023-02-03,157916,42,0.846,0.281,0.824,0.0193,0.119,-6.897,0.255,125.942,4,['hyperpop'],13420,50
5Lkpl9w1rYzM7eVbGVe6EH,No Tinder,No Tinder,€URO TRA$H,2023-01-27,254062,42,0.775,0.123,0.894,0.0111,0.0828,-5.563,0.0962,125.988,4,[],14284,44
2qYh4nKrsYsXb3T7U1VWxi,Slang Bang,Slang Bang,Greeko,2023-02-24,204651,44,0.894,0.0412,0.744,0.0401,0.159,-5.183,0.0804,129.006,4,[],880,30
0hSdx0sbSmYRVJzZTuspu0,Deep (with DJ Snake & Yung Felix),Deep (with DJ Snake & Yung Felix),Malaa,2022-09-23,213984,50,0.954,0.0179,0.791,2.92e-05,0.29,-5.717,0.26,128.005,4,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",236569,51
1PzMiuvUMQRKfxxNsPAjZR,It's Just This Thing,Feel So Free Mixtape,Zero,2022-11-25,219687,51,0.765,0.0742,0.904,0.356,0.0401,-7.103,0.0858,128.003,4,"['bass house', 'bassline', 'old school bassline']",21482,46
17QC7vLpqQBJ5dcT9kRrHO,Wish He Knew,Wish He Knew,FETISH,2023-02-09,157500,49,0.786,0.0763,0.823,0.901,0.0929,-8.759,0.0811,128.017,4,[],46250,49
4FKRT4uPFx2L4exy9DCs1o,dashstar* - VIP,dashstar* (VIP),Knock2,2022-07-29,140481,66,0.58,0.0162,0.968,0.294,0.354,-2.803,0.0807,126.023,4,['bassline'],40160,57
6rwKmp46Ssl0D9VDVaGKVo,Welcome To The Future,Welcome To The Future,KVSH,2022-07-15,172800,50,0.781,0.00297,0.782,0.69,0.698,-5.715,0.0769,125.076,4,"['brazilian edm', 'trance brasileiro']",396049,64
1poa3266sVq4mnVbgocKda,Down With Me,Down With Me,lau.ra,2023-02-17,192000,40,0.84,0.058,0.874,0.000109,0.134,-7.112,0.0843,130.022,4,[],6394,48
23tSVCziOnXVAyayQt0Bi7,Flying,Flying,Curbi,2022-05-23,184836,67,0.747,0.24,0.855,0.807,0.111,-7.27,0.0341,130.038,4,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']",166942,57
4BSpzPw0jNM5YdfE6rbFi9,Outer Space,Outer Space,Habstrakt,2022-11-11,192382,56,0.785,0.00473,0.939,0.0519,0.885,-4.89,0.296,126.003,4,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
3fDASogRbq1vEZGLFcN9QA,One Three Nine,One Three Nine,Zeds Dead,2023-02-17,168000,65,0.81,0.0339,0.864,0.927,0.0593,-5.086,0.0374,124.992,4,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'progressive electro house']",566057,62
3DX8LKpJpOXEyNsS2NICrO,Feeling Under Pressure,Feeling under Pressure,NIGHTCAP,2023-02-17,173208,35,0.649,0.018,0.864,0.89,0.0865,-6.066,0.0422,126.032,4,[],2780,45
3QzBzeXfDNR15U6X98zz1q,Crave The Bassline,Crave The Bassline,AC Slater,2022-02-25,166962,54,0.786,0.0292,0.984,0.658,0.15,-3.278,0.0885,127.988,4,"['bass house', 'brostep', 'fidget house']",100062,50
1qXTtWP0sNcePb3tT2eHWL,Welcome to the Playhouse,Welcome to the Playhouse,Steve Aoki,2022-01-07,188571,46,0.784,0.00369,0.969,0.000144,0.107,-3.588,0.251,125.996,4,"['edm', 'electro house', 'pop dance']",3756410,74
5MvvEKnfgMVLLBkzsgStpD,Silent,Silent,Ship Wrek,2022-05-13,190498,56,0.79,0.0025,0.84,0.422,0.0783,-4.637,0.0609,126.001,4,['stutter house'],63110,56
6a7Vnxz6aezPxdKPTF72Yb,I Know,I Know,Marten Hørger,2022-09-23,202560,55,0.681,0.0544,0.933,0.882,0.0872,-4.962,0.0544,124.998,4,['tech house'],47608,54
61xflUm94Khk7PVeyJIyJ3,Aarena (Knock2 Remix),niteharts,ISOxo,2022-10-28,207694,51,0.609,0.0356,0.986,0.616,0.0265,-1.373,0.104,126.027,4,[],17466,43
3VQWkf0zg6397V3ql6mwMq,BUBBLEGUM,BUBBLEGUM,ESSEL,2022-08-19,148538,57,0.838,0.00117,0.803,0.152,0.04,-5.583,0.0713,126.026,4,['tech house'],10096,55
3Asbj9ttQ9MmQHcwHFy7mn,Banga,Banga,Dr. Fresch,2022-09-15,141897,56,0.751,0.0105,0.908,0.882,0.0952,-6.219,0.0577,126.011,5,"['bass house', 'electro house']",106842,54
5FufznQatRZsjumawlLbbo,Power Stone,Power Stone,Crankdat,2022-07-28,167272,45,0.661,0.000334,0.954,0.0288,0.416,-2.419,0.0382,132.009,4,['dubstep'],89177,51
3zXS11n8H34fWV53hg7XAr,Kill Me,CONTROVERSIA by Alok Vol. 008,Alok,2022-12-16,155714,43,0.636,0.00746,0.907,0.494,0.16,-5.436,0.0486,126.005,4,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",12146276,78
6W2JFlLjKoSMAYG9pds9rS,Hey Hey (Heard You Say),Hey Hey (Heard You Say),Cat Dealers,2022-07-22,233333,48,0.734,0.0809,0.908,0.0976,0.137,-5.234,0.0738,126.017,4,['brazilian edm'],546158,59
0MmCny6gGuYPM4wT1rqoz3,Something's about to go down,Something's about to go down,Anti Up,2021-08-27,215090,43,0.768,0.029,0.868,0.042,0.0809,-5.245,0.0507,124.065,4,"['bass house', 'tech house']",29869,42
11u8UpRXIdNNzJszoskdcb,Goodies - Knock2 Remix,Goodies - Knock2 Remix,Dillon Francis,2023-03-03,209523,52,0.677,0.03,0.961,0.0074,0.595,-2.786,0.198,126.01,4,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",1129041,65
6FggaqcdwsE4pocJ5GaWxr,Molotov,Molotov,Habstrakt,2023-03-03,178065,46,0.79,0.0164,0.991,0.456,0.153,-3.925,0.128,123.981,4,"['bass house', 'complextro', 'dubstep', 'electro house', 'electronic trap', 'filthstep']",118776,54
4eX9IUbwqNJKyzFWDRExjc,Move Back,Move Back,Crankdat,2023-02-16,208615,47,0.749,0.00387,0.958,0.0638,0.114,-3.049,0.0797,130.019,4,['dubstep'],89177,51
7wSqfT8bbqVYviAe0xI9np,Let's Go,Operators Vol. 1,Dr. Fresch,2022-06-03,150761,52,0.738,0.0497,0.865,0.906,0.118,-5.54,0.0567,128.068,4,"['bass house', 'electro house']",106842,54
1d8K4YrRelAi7AuZfxP4Uy,NYC BABY,NYC BABY,HEDEGAARD,2023-02-17,125585,51,0.828,0.0631,0.802,0.635,0.278,-6.025,0.212,124.08,4,"['danish electronic', 'scandipop']",75389,56
6G6gv3EH3kWjm35x6tcsOF,La Guitarra,La Guitarra,Snavs,2022-09-23,169523,40,0.723,0.0364,0.86,0.22,0.0871,-5.033,0.0629,126.04,4,"['bass trap', 'danish electronic', 'electronic trap', 'traprun']",74312,50
0bNsRYvrZokG8s7rfK3LS4,Best Shot,Best Shot,BUTTER,2023-03-03,220119,46,0.764,0.019,0.691,0.161,0.115,-8.733,0.0471,126.041,4,[],1932,29
119lPAmtAB9PhFXE7XBWV2,Bumba Bass,Bumba Bass,TV Noise,2023-03-03,133125,54,0.701,0.0253,0.811,0.403,0.379,-6.383,0.151,128.073,4,"['dutch edm', 'dutch house', 'electro house', 'progressive electro house']",60305,41
1BdQIZ9ruEA8FW1Kw45h0Y,Welcome to the Club,Welcome to the Club,Pegboard Nerds,2022-06-08,242343,47,0.576,0.00501,0.985,0.249,0.286,-2.942,0.142,128.002,4,"['brostep', 'complextro', 'danish electronic', 'edm', 'electro house', 'glitch', 'speedrun']",349722,53
05a3JJNTzhoBFtux514zLj,I Wanna,I Wanna,JSTJR,2022-12-02,155520,48,0.895,0.0048,0.833,0.00678,0.061,-6.009,0.0756,124.992,4,['moombahton'],17025,34
4zndIOEwqNne000JFuaGoD,Supah Fly,Supah Fly,Nostalgix,2022-10-07,181874,43,0.75,0.00554,0.893,0.534,0.358,-4.531,0.0544,127.964,4,['bassline'],13082,40
7ftiw2BSQHx7snbX0llu6a,Gang Gang,Gang Gang,BIJOU,2022-10-21,213333,44,0.738,0.00621,0.801,0.424,0.0835,-6.599,0.0506,126.016,4,['bass house'],38962,45
0nh1xcym5tpnZ4tJWVO2m8,MIRRORS,MIRRORS,MEMBA,2022-11-18,157741,48,0.863,0.116,0.743,6.65e-05,0.311,-4.729,0.276,123.989,4,"['indian edm', 'traprun', 'vapor twitch']",77438,54
3cPfCJLdadQ3u0T4DOTsnp,SYMPHONY,SYMPHONY,Matt Hawk,2023-05-19,149706,56,0.818,0.0645,0.407,0.0218,0.25,-7.921,0.0454,102.006,4,[],484,42
3NeSlNBRvB4BMrxhA88Zke,Dancing Cliché,Dancing Cliché,LF SYSTEM,2021-10-22,152669,57,0.806,0.000174,0.92,0.0659,0.07,-5.271,0.0882,128.04,4,['uk dance'],52505,64
7tAGnxLiQTU0EjezyOjUj2,Your Good Times Are Here,Your Good Times Are Here,Laurence Guy,2021-10-15,285547,43,0.814,0.0939,0.614,0.621,0.0717,-13.118,0.306,128.011,4,"['deep house', 'float house']",50722,48
154YAkNQuFHLV3LbP7gP1f,Fireworks (feat. Moss Kena & The Knocks),Exotica,Purple Disco Machine,2021-10-15,200015,54,0.753,0.0072,0.792,3.38e-06,0.174,-5.292,0.0427,118.035,4,"['deep house', 'house']",520901,73
2txuYleYPl5dOQMv70tlWD,Flame - Dan Shake Broken Mix,Flame,Cody Currie,2021-08-26,311968,43,0.741,0.0558,0.813,0.133,0.096,-10.152,0.104,125.057,4,['disco house'],13009,42
3q696Hv2mRNvnlJGARCBQU,Heartache,Heartache,Soulchaser,2021-11-26,354852,42,0.817,0.0414,0.912,0.72,0.0721,-5.411,0.157,127.984,4,[],308,24
7up1kromWJY9ZoR747ngVV,You Bring Me Joy - Radio Edit,You Bring Me Joy,Soulista,2021-01-22,259354,43,0.633,0.0418,0.703,0.0,0.617,-7.715,0.0321,124.011,4,['soulful house'],883,29
1AH6GkZnybM0R5WZZTj7GF,Back Tae Ayr,Back Tae Ayr,Ewan McVicar,2021-11-19,332931,43,0.769,0.00157,0.923,0.697,0.505,-6.146,0.142,129.992,4,['scottish techno'],29939,50
4rf0IVQDFjr27T4sgah5Pf,Keep Moving,Loving In Stereo,Jungle,2021-08-13,240880,68,0.723,0.179,0.604,0.000463,0.0939,-6.254,0.0319,111.497,4,"['indie soul', 'indietronica', 'uk contemporary r&b']",884481,68
40bj08VSaRDyZ2Z94ystNs,50//50 - Edit,50//50,Vantage,2020-08-21,129059,58,0.809,0.0561,0.676,0.879,0.064,-7.803,0.0498,124.013,4,['future funk'],70632,51
4Sjb4zaYIzn254xG2lC1Y9,"Angels By My Side (feat. Pauline Taylor) - 7"" Version",Angels By My Side (feat. Pauline Taylor),Sophie Lloyd,2022-03-11,217606,49,0.717,0.0182,0.792,0.000236,0.146,-5.798,0.0463,122.0,4,['piano house'],5911,37
6geg6XWPAxmwlVl8ZNYns0,On My Mind - Purple Disco Machine Remix,Diplo (Deluxe),Diplo,2022-08-05,263414,53,0.729,0.1,0.69,0.0717,0.183,-6.396,0.0329,123.006,4,"['edm', 'electro house', 'moombahton', 'pop dance']",2553991,78
5AEy1FpWJXqtwVOelRlZT1,Pick Me Up,Pick Me Up,CHANEY,2022-03-11,187103,49,0.729,0.0198,0.995,0.339,0.346,-5.244,0.0739,129.992,4,"['tech house', 'uk dance']",7453,50
7f6a2LWROn1HQlG97hDIg6,In My Arms,In My Arms,Purple Disco Machine,2020-02-07,205000,47,0.834,0.03,0.792,0.0932,0.0365,-5.912,0.0339,119.999,4,"['deep house', 'house']",520901,73
5GiXra1IesFbyQxHsjWQ3M,Everybody Dance,Everybody Dance,Cedric Gervais,2020-11-20,168289,57,0.626,0.00834,0.929,0.7,0.0651,-3.698,0.0615,123.958,4,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",102308,64
3WYqZhwammjFtFLfZfT38u,A Second to Midnight,DISCO: Guest List Edition,Kylie Minogue,2021-11-12,207986,54,0.803,0.0339,0.764,0.000703,0.206,-5.233,0.0387,122.014,4,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",1691358,71
4k6Emp6KJ4GNRyf6wUKODl,Streets - Disclosure Remix,Streets (Disclosure Remix),Doja Cat,2021-03-12,254280,58,0.697,0.393,0.701,0.0208,0.28,-7.426,0.142,117.986,4,"['dance pop', 'pop']",25543613,85
2Oc5ez4PVPnIWAmYr8i99V,Time,times,SG Lewis,2021-02-19,259173,56,0.75,0.0674,0.819,0.000979,0.308,-6.6,0.151,116.054,4,"['indie soul', 'uk dance', 'vapor soul']",322826,64
2Zp0oCiV6xQZjLHUzrTJxv,White Rabbit - Moxy Club Mix,White Rabbit (Moxy Club Mix),Darius Syrossian,2021-12-03,164878,43,0.745,0.00495,0.848,0.00599,0.401,-5.577,0.03,127.009,4,"['house', 'tech house', 'uk tech house']",44332,42
2nIaXCaDBXXALg3gKajbLB,My House,My House,Jodie Harsh,2021-02-19,175413,50,0.641,0.0194,0.947,0.58,0.114,-6.537,0.0331,130.051,4,[],10275,46
0NPDoArWeGDBcGzO5m7g4t,Organ (DJ-Kicks) - Edit,Organ,CINTHIE,2022-03-03,216774,39,0.763,0.0206,0.732,0.346,0.0341,-8.85,0.108,124.01,4,['acid techno'],18188,33
3MySeyJCAKyPkTRvlvq7gm,Real Groove - Studio 2054 Remix,Real Groove (Studio 2054 Remix),Kylie Minogue,2020-12-31,262893,50,0.767,0.0052,0.643,0.0138,0.18,-6.178,0.0387,119.981,4,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",1691358,71
4zSTri8oBAAPhsQsPNfGue,Rise,Under The Yellow Arch,Adelphi Music Factory,2021-08-27,201043,38,0.844,0.00128,0.943,0.833,0.0452,-4.365,0.0688,126.024,4,['uk house'],8677,36
37V78aaqEliOSPJxVgxNfm,It Is What It Is (feat. Elise LeGrow),It Is What It Is (feat. Elise LeGrow),Vintage Culture,2020-12-04,164516,55,0.783,0.0107,0.789,0.00266,0.122,-6.529,0.0508,124.012,4,['brazilian edm'],1753301,71
5nbq4CyzheTl7BLPR3caJY,Body,Body,Elderbrook,2021-03-26,163308,56,0.73,0.00584,0.754,0.0645,0.113,-6.921,0.0385,122.004,4,[],357701,69
4tPQDofr1qmip4bbWFs9Qf,The Best Rapper Alive,The Best Rapper Alive,Dj Streaks,2020-02-14,487619,49,0.66,0.256,0.712,0.949,0.508,-10.89,0.169,125.983,4,['disco house'],10657,42
7cpmk4IuNSWfg5XOrr2v8V,Trouble’s Coming - Purple Disco Machine Remix,Trouble’s Coming (Purple Disco Machine Remix),Royal Blood,2020-10-29,265570,48,0.778,0.0478,0.613,0.00174,0.163,-7.799,0.0402,121.028,4,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",1531226,65
3Q5q3wmVSyZ5P9zEmF5XDk,Think About Things - Hot Chip Remix Edit,Think About Things (Hot Chip Remix),Daði Freyr,2020-05-14,219235,36,0.733,0.015,0.729,0.223,0.285,-7.778,0.0478,118.003,4,"['icelandic pop', 'sunnlensk tonlist']",220949,57
1yiKEvsWURV5lAc2rs22Qq,Bourgie Bourgie,Bourgie Bourgie,LF SYSTEM,2020-07-03,392812,49,0.692,0.000503,0.776,0.0457,0.0773,-6.357,0.0371,128.011,4,['uk dance'],52505,64
02CkWazM7YqypIxYKy3iSy,Incapable,Róisín Machine,Róisín Murphy,2020-10-02,225494,48,0.781,0.0185,0.632,4.79e-05,0.116,-7.774,0.101,114.018,4,"['art pop', 'electronica', 'electropop', 'neo-synthpop', 'trip hop']",310629,55
2q4IaFpqebD6pMLvRrclvO,Voodoo Babe,Voodoo Babe,Never Dull,2020-05-08,249002,45,0.764,0.00375,0.77,0.000463,0.0728,-8.156,0.0697,122.988,4,['funky house'],36746,64
6s8EJDc1XegenrO3vci4Rb,Nightdrive,Nightdrive,Fred Falke,2021-02-17,393000,0,0.629,0.00123,0.847,0.0168,0.169,-6.029,0.0467,122.017,4,"['filter house', 'nu disco']",36793,45
0DnMu0Q9X3yCPMUD5PP3P9,Sneak Away With Me,Sneak Away With Me,kryptogram,2021-02-26,306000,36,0.863,0.00079,0.863,0.458,0.0997,-4.697,0.0492,128.025,4,['ukg revival'],14663,48
5z3Qr6kEyJiZhB0WHJSmCQ,Something About,Something About,CRi,2022-03-04,224826,58,0.703,0.067,0.571,0.214,0.123,-8.119,0.05,124.039,4,['montreal indie'],28775,47
17gnbzWdHVTpyZP6FUvo0E,Turn Around (Hey What's Wrong With You) - Robosonic Remix,Turn Around (Hey What’s Wrong With You) [Remixes],Phats & Small,2020-12-04,197243,55,0.759,0.00647,0.89,0.476,0.0545,-10.453,0.0465,128.004,4,"['classic house', 'disco house', 'hip house', 'vocal house']",31367,51
44PsdY8x0Z2LpsS4duJrS7,GULLIBLE,GULLIBLE,Sam Gellaitry,2021-09-24,192581,30,0.658,0.07,0.886,0.0,0.0818,-5.123,0.358,130.055,4,"['future bass', 'scottish electronic', 'vapor twitch']",122314,55
3PdLMTut7spFf9leWqBrjK,Better Day (feat. Nile Rodgers & Josh Barry),Better Day (feat. Nile Rodgers & Josh Barry),Wh0,2021-03-26,149760,53,0.714,0.00406,0.866,0.0178,0.292,-5.483,0.09,125.072,4,"['tech house', 'uk dance']",12727,47
4Np57R3dz1W2A9WBbwuHpY,Rescue Me,Rescue Me,Matroda,2020-10-16,147970,48,0.659,0.0817,0.939,0.224,0.104,-5.299,0.102,125.058,4,"['bass house', 'electro house', 'tech house']",99505,58
2wHeYDrniYngp3did3McYD,Voodoo? - Lazywax Remix,Voodoo? (Lazywax Remix),L'Impératrice,2020-11-13,386443,47,0.806,0.201,0.644,0.0205,0.0443,-8.527,0.0853,117.004,4,"['french indie pop', 'french indietronica', 'french synthpop']",459782,60
5fR1gKyVaQOFsUe9XWz6Pg,Riviera,Riviera,Loods,2021-03-12,212313,41,0.722,0.0014,0.753,0.849,0.101,-6.905,0.0347,127.018,4,"['australian dance', 'disco house']",12111,41
